student_id,internship_id,skills,req_skills_job,gpa,stipend_internship,reservation,gender,rural,match,accept
S04204,I020,backend design excel frontend,excel financial_modeling presentation,7.32,5000.0,SC,M,0,0,0
S05248,I008,autocad frontend presentation,design manufacturing networking python,7.0,5000.0,OBC,M,0,0,0
S00538,I067,presentation social_media,communication ml sql writing,7.38,5000.0,GEN,M,1,0,0
S04332,I069,design excel ml presentation,analysis excel ml presentation,6.12,5000.0,GEN,F,0,1,0
S04508,I023,design pcb_design writing,frontend java ml sql,5.87,5000.0,SC,F,1,1,0
S02425,I057,financial_modeling java presentation sql,backend cloud ml sql,6.03,5000.0,SC,F,1,0,0
S02673,I014,autocad surveying,backend frontend python,7.29,5000.0,GEN,F,1,0,0
S00158,I063,autocad backend networking python,analysis ml presentation python,7.77,5000.0,ST,M,1,0,0
S05405,I006,design social_media writing,analysis cad_modelling design manufacturing,8.62,5000.0,GEN,F,0,0,0
S04629,I037,cloud communication excel,backend cloud networking python,7.26,5000.0,GEN,F,0,1,0
S05172,I068,design frontend python social_media,analysis communication,8.03,5000.0,GEN,F,1,1,1
S04423,I042,cad_modelling communication design frontend java,communication excel presentation,7.19,5000.0,GEN,M,0,1,0
S05615,I042,cloud excel presentation python,communication excel presentation,8.17,5000.0,OBC,M,0,1,0
S03153,I052,analysis construction_management presentation seo,cloud frontend ml,8.9,5000.0,OBC,F,0,0,0
S03869,I052,cloud pcb_design python sql,cloud frontend ml,6.38,5000.0,GEN,M,0,0,0
S04567,I045,communication excel sql,analysis communication excel,6.12,5000.0,OBC,M,0,1,1
S00138,I050,manufacturing seo,frontend ml networking,8.09,5000.0,GEN,F,0,1,1
S00466,I020,communication presentation python social_media sql,excel financial_modeling presentation,6.69,5000.0,GEN,M,0,0,0
S03452,I041,communication excel ml presentation sql,communication design excel seo,7.15,5000.0,OBC,F,1,1,0
S02168,I009,design java pcb_design python,autocad design,5.57,5000.0,GEN,F,1,1,1
S04874,I046,cad_modelling financial_modeling java writing,backend cloud frontend,7.06,5000.0,GEN,M,1,0,0
S05259,I055,backend financial_modeling ml networking,backend cloud ml python,6.57,5000.0,GEN,M,0,1,0
S05575,I020,java networking sql,excel financial_modeling presentation,7.06,5000.0,GEN,M,1,0,0
S00049,I030,analysis autocad communication construction_management writing,cloud java python sql,6.78,5000.0,ST,F,0,1,1
S02419,I005,analysis design social_media,analysis construction_management design,5.52,5000.0,SC,F,1,0,0
S01169,I056,cad_modelling communication networking presentation python,ml networking python,7.26,5000.0,ST,F,0,1,0
S03064,I049,construction_management design,design presentation seo writing,5.82,5000.0,OBC,M,0,1,0
S04797,I009,cloud ml seo writing,autocad design,8.46,5000.0,GEN,M,1,1,0
S01826,I032,backend cloud presentation python sql,autocad construction_management design surveying,7.94,5000.0,GEN,M,0,0,0
S01497,I068,ml presentation,analysis communication,6.63,5000.0,OBC,F,0,0,0
S03698,I053,autocad backend communication writing,backend cloud sql,5.6,5000.0,GEN,M,0,0,0
S05769,I043,backend java networking presentation seo,communication presentation seo writing,7.31,5000.0,OBC,F,1,1,0
S05317,I021,excel networking pcb_design seo,autocad cad_modelling design manufacturing,9.19,5000.0,GEN,M,1,0,1
S02406,I028,communication sql,analysis cad_modelling design,5.0,5000.0,GEN,M,1,0,0
S05651,I018,excel social_media writing,backend java python,6.44,5000.0,GEN,M,1,0,0
S01822,I026,analysis communication excel java sql,design networking pcb_design,8.91,5000.0,SC,F,1,0,0
S04107,I014,analysis cad_modelling cloud communication,backend frontend python,8.07,5000.0,GEN,M,1,0,0
S03602,I064,backend excel sql surveying writing,analysis ml python sql,6.87,5000.0,GEN,F,0,0,0
S02281,I012,autocad cad_modelling,excel seo writing,7.46,5000.0,OBC,F,0,0,0
S03278,I047,excel financial_modeling ml python surveying,cad_modelling design manufacturing,7.14,5000.0,GEN,F,1,0,0
S04179,I039,excel sql,excel sql,7.88,5000.0,GEN,M,0,1,1
S05873,I039,communication pcb_design python sql,excel sql,7.15,5000.0,OBC,F,1,0,0
S02038,I049,frontend python,design presentation seo writing,7.73,5000.0,GEN,F,0,0,0
S05836,I037,frontend java networking seo writing,backend cloud networking python,8.31,5000.0,GEN,F,0,0,0
S01619,I028,analysis manufacturing pcb_design,analysis cad_modelling design,7.53,5000.0,GEN,M,0,0,0
S00315,I003,design frontend,ml networking python sql,6.35,5000.0,OBC,M,1,0,0
S04951,I050,backend sql,frontend ml networking,5.4,5000.0,OBC,M,0,0,0
S03341,I004,analysis communication construction_management frontend ml,autocad construction_management design surveying,7.64,5000.0,GEN,M,0,1,1
S03055,I068,ml networking,analysis communication,7.53,5000.0,OBC,F,0,0,0
S03970,I030,frontend presentation writing,cloud java python sql,6.07,5000.0,OBC,M,1,0,0
S05461,I053,communication java pcb_design seo writing,backend cloud sql,5.47,5000.0,GEN,M,0,0,0
S00414,I035,autocad backend,financial_modeling presentation,8.7,5000.0,GEN,F,0,0,0
S04297,I009,autocad presentation social_media,autocad design,8.13,5000.0,OBC,F,1,1,1
S03365,I047,financial_modeling frontend java sql,cad_modelling design manufacturing,8.37,5000.0,OBC,F,0,0,0
S03145,I010,design excel manufacturing presentation python,presentation sql,7.03,5000.0,GEN,F,0,1,1
S03717,I056,autocad networking pcb_design presentation social_media,ml networking python,6.12,5000.0,GEN,M,1,0,0
S03344,I029,communication construction_management excel presentation,communication design,7.17,5000.0,GEN,M,0,1,0
S03089,I026,financial_modeling frontend sql,design networking pcb_design,5.03,5000.0,GEN,F,0,0,0
S04922,I002,analysis communication,analysis autocad,8.34,5000.0,OBC,F,1,0,0
S04942,I057,analysis communication design networking social_media,backend cloud ml sql,7.39,5000.0,GEN,M,0,0,0
S02032,I052,analysis manufacturing python,cloud frontend ml,7.0,5000.0,SC,M,0,1,0
S03912,I014,cad_modelling design java networking surveying,backend frontend python,5.7,5000.0,GEN,M,1,0,0
S04217,I068,analysis excel,analysis communication,6.57,5000.0,GEN,M,1,1,0
S05005,I002,manufacturing networking sql,analysis autocad,7.8,5000.0,GEN,F,1,1,0
S03554,I029,financial_modeling presentation,communication design,7.68,5000.0,GEN,F,1,1,1
S02088,I045,analysis cad_modelling networking pcb_design surveying,analysis communication excel,7.04,5000.0,OBC,M,1,0,0
S02061,I036,communication java pcb_design,frontend python,6.64,5000.0,OBC,M,0,0,0
S00784,I048,analysis construction_management design networking social_media,java ml,6.84,5000.0,GEN,M,0,0,0
S01554,I018,analysis autocad cad_modelling financial_modeling,backend java python,5.85,5000.0,OBC,F,0,0,0
S01268,I038,cloud design networking python surveying,analysis sql,7.89,5000.0,OBC,M,1,0,0
S00241,I033,analysis seo,analysis design python,6.55,5000.0,OBC,M,0,1,1
S02438,I003,autocad construction_management pcb_design social_media surveying,ml networking python sql,7.9,5000.0,GEN,F,0,1,0
S05722,I037,analysis communication,backend cloud networking python,5.41,5000.0,GEN,F,0,0,0
S05054,I055,ml networking pcb_design,backend cloud ml python,6.78,5000.0,OBC,F,0,0,0
S02499,I068,analysis presentation sql,analysis communication,7.55,5000.0,GEN,F,1,0,0
S00277,I052,cad_modelling sql,cloud frontend ml,6.47,5000.0,SC,F,1,0,0
S04621,I021,communication ml presentation python writing,autocad cad_modelling design manufacturing,5.96,5000.0,GEN,F,0,1,0
S00137,I011,seo social_media,analysis communication,6.53,5000.0,OBC,M,1,1,0
S04061,I005,analysis communication sql,analysis construction_management design,6.19,5000.0,GEN,M,0,1,0
S04453,I010,ml sql writing,presentation sql,7.43,5000.0,SC,F,0,1,1
S05021,I039,design sql writing,excel sql,6.51,5000.0,GEN,M,0,0,0
S05500,I017,analysis communication ml sql surveying,analysis presentation,7.08,5000.0,GEN,M,1,1,1
S05466,I057,analysis ml presentation sql writing,backend cloud ml sql,6.35,5000.0,OBC,F,0,0,0
S00094,I036,cloud java networking social_media sql,frontend python,7.23,5000.0,ST,F,0,0,0
S05317,I009,excel networking pcb_design seo,autocad design,9.19,5000.0,GEN,M,1,1,0
S01914,I013,manufacturing writing,analysis construction_management design surveying,8.49,5000.0,SC,M,1,0,0
S04672,I029,communication excel java writing,communication design,6.39,5000.0,GEN,M,1,0,0
S03508,I013,communication design excel,analysis construction_management design surveying,5.8,5000.0,GEN,M,0,0,0
S05099,I001,cloud frontend python,autocad cad_modelling design manufacturing,6.79,5000.0,GEN,F,0,0,0
S05083,I017,communication financial_modeling sql,analysis presentation,6.34,5000.0,GEN,M,0,0,0
S04657,I004,analysis presentation sql,autocad construction_management design surveying,8.5,5000.0,GEN,M,1,0,0
S04467,I052,cad_modelling financial_modeling ml sql surveying,cloud frontend ml,7.97,5000.0,GEN,M,0,0,0
S00279,I060,backend communication ml pcb_design python,analysis design pcb_design python,5.48,5000.0,OBC,F,0,0,0
S03296,I029,analysis autocad design ml surveying,communication design,8.44,5000.0,GEN,M,1,0,0
S00698,I029,communication design,communication design,6.31,5000.0,GEN,F,1,1,0
S05145,I069,analysis excel networking python writing,analysis excel ml presentation,6.51,5000.0,OBC,F,0,0,0
S03347,I047,cad_modelling networking surveying,cad_modelling design manufacturing,7.1,5000.0,GEN,M,0,1,0
S03528,I069,design python,analysis excel ml presentation,7.3,5000.0,GEN,O,0,0,0
S01253,I043,excel networking python,communication presentation seo writing,6.69,5000.0,GEN,F,1,0,0
S05259,I043,backend financial_modeling ml networking,communication presentation seo writing,6.57,5000.0,GEN,M,0,0,0
S00056,I065,ml sql,communication presentation sql writing,7.97,5000.0,GEN,F,0,1,0
S02518,I011,design networking,analysis communication,8.28,5000.0,OBC,F,0,0,0
S01339,I055,cloud excel social_media,backend cloud ml python,6.63,5000.0,GEN,F,0,1,0
S05380,I034,analysis excel presentation,design manufacturing python,6.14,5000.0,GEN,F,0,1,0
S02587,I004,analysis autocad backend design pcb_design,autocad construction_management design surveying,7.21,5000.0,OBC,F,0,0,0
S00425,I045,analysis backend excel ml sql,analysis communication excel,7.2,5000.0,GEN,F,1,1,0
S05263,I017,ml networking python writing,analysis presentation,6.29,5000.0,ST,F,0,1,0
S02865,I035,analysis cloud design,financial_modeling presentation,7.61,5000.0,OBC,F,0,1,0
S04716,I021,autocad backend java ml writing,autocad cad_modelling design manufacturing,6.87,5000.0,GEN,F,0,0,0
S00369,I049,analysis networking,design presentation seo writing,6.84,5000.0,GEN,M,0,1,1
S05096,I014,autocad excel pcb_design sql writing,backend frontend python,7.73,5000.0,GEN,F,0,0,0
S05917,I042,cloud excel,communication excel presentation,8.77,5000.0,SC,M,1,1,1
S03968,I055,analysis cad_modelling,backend cloud ml python,8.22,5000.0,GEN,M,0,1,0
S01556,I051,cloud construction_management pcb_design,ml networking python,8.57,5000.0,OBC,M,1,1,1
S02408,I065,analysis construction_management sql surveying,communication presentation sql writing,6.48,5000.0,GEN,F,1,0,0
S03675,I050,analysis manufacturing pcb_design,frontend ml networking,6.24,5000.0,OBC,M,1,0,0
S02220,I008,analysis autocad,design manufacturing networking python,4.61,5000.0,OBC,M,1,0,0
S04379,I032,excel sql writing,autocad construction_management design surveying,7.3,5000.0,GEN,F,0,0,0
S01848,I005,communication manufacturing writing,analysis construction_management design,7.13,5000.0,GEN,F,0,0,0
S00043,I002,pcb_design presentation seo,analysis autocad,7.36,5000.0,ST,F,0,0,0
S02633,I039,analysis design presentation,excel sql,6.36,5000.0,GEN,M,0,1,0
S00585,I036,design excel seo social_media sql,frontend python,7.06,5000.0,SC,O,0,0,0
S05637,I045,analysis presentation python sql,analysis communication excel,7.13,5000.0,GEN,M,1,0,0
S02927,I002,analysis excel presentation,analysis autocad,7.22,5000.0,GEN,M,0,1,0
S05386,I047,cloud networking python,cad_modelling design manufacturing,8.5,5000.0,OBC,F,0,1,0
S02844,I056,backend cloud communication java manufacturing,ml networking python,9.39,5000.0,GEN,M,1,1,0
S01578,I019,networking python,analysis autocad construction_management surveying,5.7,5000.0,GEN,M,1,0,0
S00602,I049,communication presentation,design presentation seo writing,5.33,5000.0,OBC,F,0,0,0
S00012,I030,communication manufacturing,cloud java python sql,7.31,5000.0,SC,M,1,0,0
S00648,I004,backend communication excel java,autocad construction_management design surveying,7.5,5000.0,OBC,M,0,0,0
S02630,I033,design manufacturing pcb_design writing,analysis design python,6.2,5000.0,GEN,M,0,0,0
S02223,I042,communication frontend networking,communication excel presentation,7.52,5000.0,GEN,F,0,0,0
S05482,I045,communication excel seo writing,analysis communication excel,7.0,5000.0,OBC,M,0,1,0
S00959,I038,financial_modeling manufacturing ml networking seo,analysis sql,8.22,5000.0,ST,M,1,0,0
S04030,I067,analysis presentation sql,communication ml sql writing,5.86,5000.0,GEN,M,1,0,1
S02336,I030,cad_modelling cloud design manufacturing python,cloud java python sql,7.24,5000.0,SC,F,0,1,1
S00104,I047,frontend ml,cad_modelling design manufacturing,6.25,5000.0,GEN,F,1,0,0
S02554,I026,presentation writing,design networking pcb_design,6.45,5000.0,GEN,F,0,1,1
S00151,I034,autocad design social_media sql surveying,design manufacturing python,5.74,5000.0,GEN,F,0,0,0
S05832,I019,communication excel ml,analysis autocad construction_management surveying,7.69,5000.0,ST,F,1,0,0
S04421,I054,analysis sql writing,backend frontend networking sql,6.96,5000.0,OBC,F,0,1,1
S03135,I030,financial_modeling java manufacturing networking sql,cloud java python sql,6.51,5000.0,GEN,M,0,1,1
S05992,I062,excel java writing,analysis communication excel,5.41,5000.0,OBC,M,0,1,0
S04457,I065,cad_modelling communication excel presentation,communication presentation sql writing,7.81,5000.0,SC,F,1,0,0
S02284,I006,autocad design java ml writing,analysis cad_modelling design manufacturing,7.45,5000.0,ST,F,0,0,0
S00173,I030,cloud frontend ml social_media,cloud java python sql,7.28,5000.0,GEN,F,1,0,0
S00102,I043,analysis communication presentation seo,communication presentation seo writing,7.41,5000.0,GEN,F,0,1,1
S04982,I033,analysis communication,analysis design python,8.53,5000.0,SC,F,0,0,0
S03131,I036,analysis manufacturing,frontend python,8.69,5000.0,GEN,M,0,1,0
S04918,I053,cad_modelling manufacturing ml presentation sql,backend cloud sql,5.17,5000.0,GEN,M,0,1,1
S01940,I043,cad_modelling communication networking pcb_design social_media,communication presentation seo writing,8.59,5000.0,GEN,F,0,1,0
S01640,I013,analysis construction_management financial_modeling frontend,analysis construction_management design surveying,7.33,5000.0,GEN,F,1,1,0
S03838,I036,communication design manufacturing pcb_design writing,frontend python,6.09,5000.0,ST,M,0,0,0
S04122,I011,analysis sql surveying writing,analysis communication,5.84,5000.0,GEN,M,0,0,0
S03539,I052,excel sql,cloud frontend ml,6.64,5000.0,SC,F,1,0,0
S04958,I039,analysis communication frontend surveying,excel sql,8.58,5000.0,GEN,M,0,0,0
S00349,I037,autocad design manufacturing,backend cloud networking python,6.73,5000.0,OBC,F,0,0,0
S05567,I003,analysis financial_modeling manufacturing ml presentation,ml networking python sql,8.48,5000.0,GEN,F,1,0,0
S05040,I023,analysis networking,frontend java ml sql,7.35,5000.0,OBC,M,1,1,0
S05676,I048,analysis presentation sql,java ml,6.58,5000.0,OBC,M,0,0,0
S01822,I054,analysis communication excel java sql,backend frontend networking sql,8.91,5000.0,SC,F,1,1,1
S01190,I057,seo writing,backend cloud ml sql,5.93,5000.0,ST,F,1,0,0
S00789,I049,construction_management design frontend manufacturing writing,design presentation seo writing,6.33,5000.0,ST,M,0,1,1
S02774,I052,autocad backend java ml python,cloud frontend ml,8.33,5000.0,GEN,M,0,0,0
S03272,I061,analysis financial_modeling ml social_media,communication ml writing,6.89,5000.0,OBC,M,0,1,0
S00913,I064,design networking,analysis ml python sql,7.44,5000.0,SC,F,0,0,0
S02419,I045,analysis design social_media,analysis communication excel,5.52,5000.0,SC,F,1,0,0
S05507,I069,backend frontend,analysis excel ml presentation,7.22,5000.0,GEN,M,0,0,0
S02569,I057,cloud financial_modeling networking sql,backend cloud ml sql,5.99,5000.0,GEN,M,0,1,0
S05556,I061,backend excel sql,communication ml writing,6.94,5000.0,SC,F,1,1,0
S02234,I042,cloud design java pcb_design sql,communication excel presentation,8.29,5000.0,OBC,M,1,0,0
S03935,I005,backend financial_modeling pcb_design sql writing,analysis construction_management design,7.32,5000.0,GEN,M,1,0,0
S00465,I039,communication construction_management python,excel sql,6.57,5000.0,GEN,M,1,0,0
S05562,I067,analysis excel sql,communication ml sql writing,5.63,5000.0,GEN,M,1,0,0
