student_id,gpa,skills,reservation,rural,gender,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6
S05566,7.37,python;seo;cloud,GEN,0,F,I033,I011,I024,I019,I045,I040
S05567,8.48,analysis;presentation;financial_modeling;manufacturing;ml,GEN,1,F,I038,I064,I014,I018,I011,I067
S05568,5.8,presentation;sql;financial_modeling,OBC,0,F,I064,I046,I033,I038,I020,I015
S05569,8.23,presentation;communication,GEN,0,M,I062,I020,I046,I030,I006,I068
S05570,6.76,cloud;java;excel;sql;manufacturing,GEN,1,M,I036,I040,I024,I023,I045,I015
S05571,8.48,networking;python;ml,OBC,0,M,I052,I053,I054,I044,I034,I069
S05572,6.42,cloud;social_media;python;seo,OBC,1,M,I050,I069,I046,I011,I048,I051
S05573,6.6,frontend;pcb_design,OBC,1,M,I051,I014,I035,I012,I057,I063
S05574,7.12,analysis;python;cloud;communication;writing,GEN,0,F,I017,I041,I050,I058,I065,I053
S05575,7.06,java;networking;sql,GEN,1,M,I054,I066,I050,I052,I023,I048
S05576,6.83,surveying;ml;excel;writing;cloud,GEN,0,F,I027,I068,I053,I043,I054,I020
S05577,5.23,backend;social_media;communication;cad_modelling;surveying,ST,1,M,I018,I057,I037,I002,I047,I058
S05578,7.7,social_media;presentation;seo,OBC,0,F,I022,I012,I052,I011,I050,I056
S05579,6.75,seo;communication;social_media,GEN,0,M,I040,I018,I012,I037,I030,I043
S05580,5.23,networking;frontend;ml,SC,0,M,I056,I008,I057,I010,I009,I034
S05581,6.27,cloud;networking;autocad;presentation,GEN,1,F,I018,I051,I063,I056,I024,I057
S05582,6.67,cloud;sql;frontend,ST,1,F,I046,I054,I006,I023,I051,I066
S05583,6.79,financial_modeling;presentation,GEN,1,M,I020,I039,I049,I053,I069,I042
S05584,7.55,presentation;communication;cad_modelling;writing,OBC,1,F,I068,I051,I022,I056,I048,I018
S05585,6.84,excel;manufacturing,GEN,0,M,I063,I055,I028,I051,I052,I024
S05586,6.83,writing;ml;cloud;networking;financial_modeling,GEN,0,F,I063,I003,I048,I056,I054,I036
S05587,5.4,ml;frontend;sql,OBC,1,M,I054,I009,I051,I046,I061,I011
S05588,4.93,excel;analysis;cloud;pcb_design,OBC,1,F,I010,I030,I009,I035,I068,I050
S05589,5.79,financial_modeling;excel;communication,GEN,1,M,I011,I061,I055,I030,I058,I040
S05590,8.7,ml;frontend,GEN,0,F,I052,I003,I062,I011,I069,I035
S05591,7.75,presentation;backend,GEN,0,F,I069,I017,I048,I003,I066,I018
S05592,6.86,pcb_design;analysis;writing;design;surveying,OBC,0,F,I033,I009,I039,I050,I025,I014
S05593,7.76,autocad;social_media;cad_modelling;networking;analysis,OBC,0,M,I025,I067,I052,I007,I053,I068
S05594,7.39,sql;excel;communication,GEN,0,F,I017,I020,I005,I038,I058,I060
S05595,6.89,ml;frontend;manufacturing;surveying,ST,0,M,I058,I055,I018,I054,I057,I014
S05596,4.89,networking;financial_modeling;surveying;cad_modelling,SC,1,F,I052,I024,I037,I053,I056,I036
S05597,6.95,ml;presentation;sql,GEN,0,M,I069,I047,I067,I015,I062,I030
S05598,7.64,cloud;excel;cad_modelling;writing,GEN,0,F,I052,I036,I051,I055,I069,I010
S05599,7.59,excel;writing;pcb_design;backend,ST,1,M,I043,I048,I037,I051,I036,I019
S05600,4.37,networking;python;java;sql,GEN,0,M,I052,I031,I051,I011,I050,I036
S05601,7.1,backend;networking,ST,1,F,I055,I049,I031,I042,I030,I036
S05602,7.67,java;surveying;frontend;presentation,GEN,1,F,I050,I058,I063,I062,I061,I064
S05603,6.31,cloud;social_media,GEN,1,M,I053,I051,I035,I050,I008,I057
S05604,6.09,design;sql;ml,GEN,0,M,I043,I010,I031,I069,I063,I042
S05605,7.07,presentation;design;sql,OBC,1,F,I015,I021,I067,I061,I018,I048
S05606,7.82,java;ml;backend;networking,GEN,1,M,I058,I051,I028,I025,I017,I066
S05607,8.12,seo;cad_modelling;pcb_design;ml,GEN,0,M,I022,I056,I001,I053,I008,I048
S05608,7.9,sql;frontend;writing;autocad,OBC,0,M,I036,I052,I069,I018,I055,I059
S05609,6.49,design;seo;ml;java,GEN,1,M,I009,I066,I068,I057,I013,I045
S05610,7.67,writing;cloud;design;social_media,GEN,0,F,I063,I010,I050,I043,I012,I054
S05611,8.88,backend;networking,OBC,1,F,I054,I012,I056,I042,I069,I057
S05612,9.04,python;backend;ml,SC,1,M,I052,I061,I043,I048,I067,I036
S05613,6.8,design;surveying;manufacturing,GEN,0,F,I004,I041,I015,I036,I065,I056
S05614,5.85,excel;communication;social_media,OBC,1,F,I011,I067,I043,I027,I018,I045
S05615,8.17,cloud;python;presentation;excel,OBC,0,M,I053,I036,I054,I038,I069,I055
S05616,5.94,communication;sql;surveying;frontend,GEN,1,F,I069,I014,I017,I052,I008,I051
S05617,7.62,analysis;sql;presentation,ST,0,M,I010,I027,I036,I048,I057,I055
S05618,6.72,python;surveying;writing;cad_modelling;manufacturing,GEN,1,M,I036,I012,I058,I022,I067,I013
S05619,6.13,sql;social_media;pcb_design;cloud;python,GEN,0,O,I018,I032,I041,I030,I055,I023
S05620,6.74,analysis;communication;sql;python;seo,OBC,0,F,I042,I012,I026,I064,I044,I051
S05621,5.93,ml;sql;networking,GEN,0,M,I023,I051,I003,I054,I056,I037
S05622,7.41,sql;backend;excel,GEN,0,F,I018,I040,I041,I030,I007,I012
S05623,8.19,analysis;presentation;networking;pcb_design;cad_modelling,GEN,1,F,I020,I018,I029,I034,I050,I041
S05624,6.76,excel;ml;communication,GEN,1,M,I065,I039,I067,I038,I042,I055
S05625,6.94,excel;design;communication,GEN,0,M,I049,I006,I015,I022,I005,I060
S05626,4.79,frontend;sql;writing;surveying,GEN,1,F,I046,I054,I003,I064,I019,I030
S05627,6.31,manufacturing;pcb_design;cad_modelling;backend,ST,1,M,I016,I017,I040,I012,I058,I067
S05628,6.07,cloud;manufacturing;surveying;frontend,SC,0,F,I052,I057,I063,I001,I043,I037
S05629,6.44,frontend;backend;java,OBC,0,M,I050,I038,I046,I036,I061,I048
S05630,7.56,ml;python;networking,OBC,0,M,I037,I018,I063,I027,I053,I022
S05631,5.66,communication;sql;cad_modelling;ml;excel,GEN,0,F,I062,I038,I063,I002,I053,I030
S05632,8.07,sql;networking;manufacturing;cloud,OBC,1,M,I068,I017,I052,I003,I012,I066
S05633,6.07,analysis;cloud;backend;social_media,GEN,1,F,I017,I018,I055,I065,I048,I059
S05634,6.88,sql;java;python,GEN,0,F,I053,I042,I013,I014,I052,I063
S05635,8.03,analysis;design,OBC,1,M,I001,I052,I063,I051,I012,I040
S05636,7.48,social_media;autocad;presentation;pcb_design,GEN,0,M,I040,I018,I010,I003,I046,I061
S05637,7.13,presentation;analysis;sql;python,GEN,1,M,I069,I053,I035,I064,I068,I006
S05638,6.79,presentation;communication;surveying,ST,0,F,I065,I055,I062,I013,I038,I003
S05639,6.83,ml;python;networking;frontend,GEN,0,M,I057,I047,I048,I036,I039,I051
S05640,7.42,ml;sql;cloud,GEN,0,M,I054,I039,I061,I052,I023,I038
S05641,4.93,excel;analysis;pcb_design;seo;frontend,GEN,1,F,I035,I017,I011,I036,I056,I003
S05642,5.6,sql;cloud;communication;autocad,OBC,1,M,I014,I045,I004,I046,I032,I031
S05643,7.97,networking;design;python,SC,1,M,I033,I036,I008,I050,I045,I051
S05644,7.56,ml;writing;communication;social_media,GEN,0,F,I064,I051,I047,I062,I056,I036
S05645,5.87,financial_modeling;excel;communication;networking,GEN,1,F,I045,I023,I056,I050,I057,I046
S05646,7.29,sql;backend,GEN,1,F,I037,I006,I018,I043,I014,I063
S05647,7.78,financial_modeling;analysis;excel;pcb_design,GEN,0,M,I045,I014,I018,I038,I008,I063
S05648,7.57,communication;financial_modeling;analysis,GEN,0,M,I010,I056,I024,I017,I057,I023
S05649,6.39,sql;frontend,GEN,0,M,I014,I054,I006,I036,I056,I003
S05650,6.36,excel;analysis;presentation;backend;communication,OBC,0,M,I035,I021,I018,I051,I039,I042
S05651,6.44,excel;writing;social_media,GEN,1,M,I049,I055,I050,I052,I036,I051
S05652,6.94,networking;cloud;sql;java,GEN,0,F,I050,I062,I061,I048,I065,I058
S05653,6.56,backend;ml;frontend;sql,GEN,0,F,I052,I003,I012,I054,I005,I069
S05654,6.47,sql;cloud;analysis;python;presentation,OBC,0,M,I058,I009,I048,I011,I055,I053
S05655,7.4,communication;autocad;surveying;design;excel,GEN,1,F,I067,I050,I068,I054,I023,I057
S05656,8.05,autocad;manufacturing;social_media,GEN,0,F,I002,I045,I052,I050,I054,I069
S05657,5.56,ml;python;networking,OBC,1,M,I057,I063,I014,I041,I037,I069
S05658,5.94,frontend;financial_modeling,SC,0,F,I036,I061,I055,I011,I037,I054
S05659,6.94,analysis;cad_modelling;design;social_media,GEN,0,F,I028,I060,I068,I027,I054,I041
S05660,6.81,writing;analysis;excel,OBC,1,F,I068,I011,I039,I022,I057,I053
S05661,7.95,manufacturing;autocad;cad_modelling,SC,0,F,I001,I045,I014,I038,I003,I057
S05662,8.02,ml;backend;java,GEN,0,M,I048,I030,I013,I053,I051,I063
S05663,8.73,analysis;manufacturing;cad_modelling;design,GEN,1,F,I064,I020,I055,I033,I065,I052
S05664,6.67,sql;analysis;communication,OBC,0,F,I010,I050,I030,I038,I057,I006
S05665,7.48,writing;pcb_design;ml,OBC,0,F,I040,I056,I010,I054,I003,I057
S05666,6.45,analysis;presentation;communication;cloud;manufacturing,GEN,1,F,I010,I011,I029,I033,I027,I012
S05667,8.11,frontend;seo;autocad;ml;excel,OBC,0,F,I048,I066,I044,I018,I056,I007
S05668,7.49,excel;analysis;writing;presentation;communication,OBC,0,F,I065,I064,I023,I022,I043,I047
S05669,5.67,manufacturing;autocad;pcb_design,GEN,0,F,I032,I036,I017,I051,I053,I067
S05670,6.08,ml;design;sql;financial_modeling,OBC,1,M,I066,I042,I067,I054,I027,I051
S05671,7.11,frontend;ml;sql;networking,SC,1,F,I052,I015,I048,I051,I062,I022
S05672,7.2,presentation;design;ml;autocad;java,GEN,0,M,I041,I052,I014,I056,I040,I046
S05673,7.68,sql;networking;frontend,GEN,1,M,I057,I027,I041,I012,I055,I010
S05674,6.54,frontend;python;presentation;social_media;seo,GEN,0,M,I018,I052,I056,I069,I042,I050
S05675,6.89,presentation;communication;design,GEN,0,M,I041,I053,I036,I043,I057,I056
S05676,6.58,analysis;sql;presentation,OBC,0,M,I017,I054,I062,I013,I048,I023
S05677,8.26,cloud;java;sql,GEN,0,M,I023,I043,I025,I042,I046,I003
S05678,7.51,frontend;python,SC,0,M,I050,I037,I062,I020,I069,I039
S05679,6.1,presentation;sql;social_media;ml,GEN,1,M,I015,I043,I037,I054,I046,I039
S05680,8.3,surveying;analysis,GEN,1,M,I032,I003,I011,I054,I052,I065
S05681,7.87,sql;frontend;cloud;social_media,GEN,0,M,I018,I051,I063,I012,I037,I043
S05682,7.43,sql;cloud;writing,GEN,0,M,I048,I056,I030,I067,I029,I018
S05683,6.78,communication;presentation;writing;surveying;manufacturing,SC,1,F,I041,I068,I002,I050,I069,I003
S05684,6.99,ml;networking;python;design;surveying,GEN,0,M,I048,I030,I040,I055,I015,I050
S05685,6.67,ml;networking,GEN,1,F,I068,I012,I030,I058,I025,I014
S05686,7.83,sql;networking;backend;presentation;analysis,SC,1,M,I052,I057,I015,I029,I011,I054
S05687,9.22,pcb_design;analysis;python;manufacturing;design,OBC,0,F,I034,I051,I064,I068,I054,I055
S05688,6.04,python;ml;analysis;backend;financial_modeling,GEN,0,F,I055,I054,I052,I036,I050,I011
S05689,8.25,python;ml;sql,SC,1,M,I056,I038,I007,I042,I054,I011
S05690,8.26,writing;presentation;excel;pcb_design;backend,GEN,1,F,I043,I056,I049,I048,I038,I050
S05691,6.24,pcb_design;ml,GEN,0,M,I024,I043,I052,I002,I049,I063
S05692,7.03,sql;backend;excel,OBC,1,F,I018,I037,I053,I015,I013,I005
S05693,7.99,sql;analysis;ml;communication,OBC,1,M,I062,I002,I056,I060,I036,I034
S05694,6.35,networking;backend;ml,SC,1,M,I055,I036,I030,I052,I010,I043
S05695,8.57,surveying;analysis;frontend,GEN,0,M,I013,I011,I054,I051,I052,I058
S05696,5.92,excel;writing;design;pcb_design;cad_modelling,ST,1,F,I042,I034,I033,I043,I030,I048
S05697,7.27,autocad;cloud;presentation,GEN,1,M,I001,I054,I017,I051,I015,I036
S05698,7.5,excel;communication,GEN,1,F,I061,I036,I018,I049,I020,I027
S05699,7.77,financial_modeling;communication;analysis;frontend,OBC,1,M,I035,I057,I009,I063,I055,I044
S05700,6.38,java;networking;frontend;seo;python,GEN,1,M,I058,I013,I062,I029,I056,I037
S05701,8.05,python;cloud;excel;pcb_design,OBC,0,F,I018,I036,I035,I040,I057,I023
S05702,7.11,writing;presentation,OBC,0,F,I069,I066,I019,I023,I002,I031
S05703,6.78,communication;analysis;presentation,ST,0,F,I015,I011,I006,I032,I068,I050
S05704,6.56,sql;presentation;autocad,OBC,1,F,I061,I045,I068,I018,I048,I010
S05705,6.32,presentation;financial_modeling;seo;analysis;pcb_design,GEN,1,F,I045,I064,I018,I005,I051,I067
S05706,6.91,financial_modeling;communication;networking;writing;sql,GEN,0,O,I011,I014,I020,I012,I055,I048
S05707,7.52,ml;surveying;financial_modeling,GEN,0,F,I048,I011,I051,I038,I058,I022
S05708,7.05,frontend;sql;python,GEN,1,M,I051,I052,I061,I008,I028,I002
S05709,5.97,presentation;frontend;ml;communication;writing,GEN,0,M,I020,I037,I032,I036,I010,I053
S05710,5.52,sql;excel;communication,ST,1,M,I064,I011,I041,I031,I040,I067
S05711,7.81,writing;python;manufacturing,GEN,0,F,I064,I048,I030,I022,I036,I014
S05712,6.7,java;networking;python;pcb_design;analysis,GEN,0,M,I057,I048,I010,I041,I023,I007
S05713,5.2,frontend;cloud;java;excel;presentation,ST,1,F,I037,I045,I056,I026,I001,I030
S05714,6.18,networking;pcb_design;python;frontend,GEN,0,M,I008,I026,I018,I060,I015,I048
S05715,6.87,financial_modeling;presentation;communication,GEN,0,M,I044,I053,I050,I023,I027,I041
S05716,8.13,analysis;communication;presentation;networking;python,OBC,0,M,I045,I023,I003,I013,I015,I068
S05717,6.01,analysis;excel;cad_modelling;backend;presentation,GEN,0,M,I042,I063,I036,I069,I062,I051
S05718,6.64,networking;ml;cloud,GEN,0,F,I051,I045,I042,I052,I040,I066
S05719,7.27,frontend;java;cad_modelling;manufacturing;excel,OBC,0,F,I030,I054,I057,I053,I019,I010
S05720,6.88,manufacturing;ml;excel,GEN,0,M,I006,I023,I018,I049,I037,I057
S05721,6.8,python;java;backend,GEN,1,M,I052,I010,I039,I014,I043,I054
S05722,5.41,analysis;communication,GEN,0,F,I063,I053,I018,I015,I058,I020
S05723,5.38,backend;cloud;financial_modeling;surveying;excel,GEN,1,O,I018,I062,I060,I055,I039,I054
S05724,6.42,ml;communication;analysis;writing;design,GEN,1,F,I023,I057,I009,I006,I042,I052
S05725,6.66,excel;writing;financial_modeling;surveying,OBC,1,F,I049,I045,I054,I009,I069,I064
S05726,7.88,writing;presentation;ml;surveying,GEN,1,F,I068,I061,I050,I053,I038,I031
S05727,6.05,ml;financial_modeling;excel;autocad;frontend,OBC,1,M,I051,I036,I010,I057,I061,I064
S05728,6.19,ml;excel;communication;writing;pcb_design,GEN,0,F,I063,I067,I027,I053,I048,I054
S05729,6.47,manufacturing;autocad;design;excel,ST,0,M,I001,I049,I002,I012,I069,I050
S05730,6.58,social_media;autocad;cloud;ml;frontend,GEN,1,M,I022,I043,I010,I053,I046,I024
S05731,9.26,autocad;writing;seo;communication;python,ST,0,F,I006,I064,I067,I041,I010,I036
S05732,6.97,sql;excel;presentation;java;design,GEN,1,F,I010,I069,I048,I051,I052,I055
S05733,6.55,frontend;python;financial_modeling;sql;java,GEN,1,M,I051,I048,I069,I015,I036,I006
S05734,7.61,backend;python,OBC,0,F,I052,I053,I056,I011,I035,I044
S05735,8.59,excel;social_media;networking,GEN,1,F,I069,I038,I023,I039,I015,I054
S05736,5.26,manufacturing;ml;frontend,SC,1,M,I028,I039,I052,I001,I022,I049
S05737,6.69,sql;backend;java;design;analysis,GEN,1,M,I056,I048,I041,I049,I058,I017
S05738,5.44,ml;surveying;excel;financial_modeling;seo,SC,0,M,I037,I014,I060,I020,I050,I018
S05739,9.22,writing;excel;design,SC,0,F,I012,I045,I048,I002,I050,I025
S05740,7.13,analysis;presentation,ST,0,M,I067,I039,I056,I037,I028,I017
S05741,7.73,social_media;ml,GEN,0,F,I043,I062,I007,I052,I065,I060
S05742,6.86,ml;java;design,SC,0,F,I053,I065,I027,I048,I030,I052
S05743,6.66,communication;writing;analysis;surveying,OBC,1,M,I062,I045,I038,I035,I040,I037
S05744,7.15,cloud;backend;frontend;sql;writing,GEN,0,M,I036,I018,I063,I011,I002,I014
S05745,7.4,cloud;python;pcb_design;design;presentation,GEN,1,M,I048,I068,I016,I029,I046,I053
S05746,6.67,networking;java,GEN,0,M,I003,I054,I065,I010,I055,I044
S05747,7.23,design;seo;writing;cad_modelling;manufacturing,SC,0,M,I049,I053,I050,I059,I045,I056
S05748,5.55,backend;networking;ml,GEN,1,F,I003,I030,I051,I068,I058,I048
S05749,7.4,sql;presentation;manufacturing;analysis;cad_modelling,GEN,1,F,I044,I020,I053,I054,I051,I003
S05750,7.0,seo;design;backend,OBC,1,M,I012,I010,I047,I050,I048,I006
S05751,7.91,analysis;presentation;financial_modeling;python,SC,0,M,I010,I035,I066,I062,I051,I041
S05752,5.82,ml;java;python;networking,GEN,1,M,I054,I038,I049,I037,I035,I053
S05753,7.2,ml;sql;writing;analysis,GEN,1,F,I067,I068,I006,I063,I045,I051
S05754,7.08,seo;communication,OBC,0,F,I041,I017,I010,I045,I018,I037
S05755,6.48,python;networking;manufacturing;writing,OBC,1,M,I026,I050,I056,I009,I036,I063
S05756,8.23,sql;ml;java,OBC,0,O,I036,I068,I045,I038,I041,I018
S05757,6.33,java;ml;cloud;backend,GEN,1,M,I052,I010,I068,I054,I042,I056
S05758,9.31,python;networking;cad_modelling,OBC,1,F,I055,I068,I052,I063,I024,I050
S05759,8.23,presentation;ml;communication;sql,SC,1,F,I066,I050,I030,I048,I052,I045
S05760,9.56,python;design,GEN,0,M,I052,I030,I018,I046,I017,I063
S05761,6.27,communication;excel;presentation,GEN,0,M,I065,I053,I017,I060,I028,I037
S05762,6.49,sql;excel;autocad,GEN,0,M,I020,I042,I043,I049,I062,I069
S05763,7.75,backend;sql;financial_modeling,SC,0,M,I051,I006,I053,I036,I018,I017
S05764,5.36,sql;analysis,GEN,1,M,I010,I016,I051,I030,I039,I053
S05765,8.15,sql;social_media;cloud,GEN,1,M,I044,I014,I054,I013,I055,I040
S05766,7.7,frontend;networking;communication,GEN,0,F,I054,I050,I012,I015,I043,I057
S05767,4.84,financial_modeling;presentation;analysis,GEN,0,F,I017,I048,I055,I012,I038,I003
S05768,6.55,java;backend;python,OBC,1,F,I055,I047,I069,I065,I046,I027
S05769,7.31,networking;java;seo;presentation;backend,OBC,1,F,I018,I052,I051,I055,I053,I066
S05770,8.72,ml;python;cad_modelling;networking;cloud,GEN,0,M,I062,I003,I007,I043,I032,I063
S05771,4.79,sql;pcb_design;presentation,SC,0,F,I050,I055,I017,I020,I046,I014
S05772,6.89,java;frontend;sql;manufacturing,OBC,0,O,I048,I015,I018,I052,I066,I028
S05773,7.36,python;sql;social_media,GEN,0,M,I050,I036,I055,I038,I056,I010
S05774,6.53,analysis;presentation,OBC,1,F,I017,I002,I055,I048,I038,I030
S05775,5.45,backend;python;social_media;analysis;communication,OBC,0,M,I036,I050,I062,I020,I056,I054
S05776,8.01,sql;writing;presentation;financial_modeling,GEN,0,M,I064,I068,I054,I050,I062,I057
S05777,6.22,cloud;java;backend;seo;communication,OBC,0,M,I003,I023,I057,I061,I004,I049
S05778,7.05,python;autocad;java,GEN,0,M,I048,I036,I009,I015,I045,I049
S05779,7.58,communication;presentation;excel,GEN,0,F,I011,I067,I016,I043,I053,I028
S05780,5.9,design;cad_modelling;pcb_design;communication,GEN,0,M,I047,I053,I013,I054,I007,I042
S05781,6.05,cad_modelling;analysis;cloud;financial_modeling,GEN,0,M,I001,I014,I063,I064,I054,I056
S05782,6.32,cloud;sql;backend;analysis,OBC,1,M,I054,I039,I023,I055,I053,I020
S05783,7.32,backend;financial_modeling,GEN,0,F,I018,I068,I064,I039,I020,I066
S05784,6.16,java;frontend;ml,GEN,1,F,I054,I050,I042,I051,I060,I056
S05785,7.19,cloud;networking;backend;writing;pcb_design,ST,1,M,I051,I058,I012,I010,I011,I029
S05786,5.05,communication;analysis;writing;sql,GEN,0,M,I038,I042,I028,I031,I025,I014
S05787,6.27,presentation;analysis;communication;frontend,OBC,0,F,I044,I004,I038,I062,I036,I048
S05788,6.41,python;java;sql;cad_modelling,GEN,1,M,I053,I010,I018,I056,I017,I063
S05789,8.73,communication;sql;analysis;frontend;surveying,OBC,0,M,I020,I060,I061,I058,I010,I054
S05790,6.37,presentation;communication;networking;java;sql,OBC,1,F,I040,I014,I067,I068,I036,I003
S05791,7.62,manufacturing;autocad;excel;pcb_design;social_media,ST,1,F,I002,I001,I061,I020,I054,I068
S05792,8.01,networking;backend;excel;frontend,OBC,0,M,I052,I037,I056,I010,I062,I001
S05793,7.27,sql;backend;ml;pcb_design,OBC,1,M,I014,I017,I039,I052,I055,I062
S05794,7.7,python;java,OBC,1,M,I018,I069,I006,I054,I057,I039
S05795,6.33,frontend;backend;cloud,GEN,0,M,I003,I058,I001,I036,I018,I014
S05796,6.45,cad_modelling;design;backend,GEN,1,M,I002,I050,I036,I051,I044,I021
S05797,7.56,financial_modeling;design,ST,1,M,I011,I014,I015,I039,I061,I052
S05798,6.61,analysis;excel;sql;cloud;design,GEN,0,M,I068,I063,I010,I048,I022,I067
S05799,7.56,networking;social_media;surveying;writing,GEN,0,M,I056,I039,I002,I054,I053,I043
S05800,7.78,frontend;ml;financial_modeling;java;autocad,OBC,1,M,I014,I018,I054,I056,I050,I057
S05801,7.61,frontend;cad_modelling;communication;ml;manufacturing,GEN,1,F,I048,I039,I005,I058,I037,I055
S05802,6.09,analysis;presentation;writing;manufacturing;communication,GEN,1,M,I004,I051,I069,I010,I065,I063
S05803,4.98,frontend;backend;ml,OBC,1,F,I050,I020,I029,I064,I062,I006
S05804,7.12,backend;analysis;writing;seo;surveying,OBC,1,F,I030,I013,I053,I012,I050,I067
S05805,4.74,python;analysis;networking,GEN,0,M,I007,I043,I028,I050,I041,I012
S05806,7.39,financial_modeling;presentation;sql;seo;writing,ST,0,F,I044,I036,I067,I043,I021,I054
S05807,7.62,sql;analysis;presentation,GEN,0,F,I038,I050,I044,I004,I023,I049
S05808,6.54,analysis;social_media;manufacturing;writing,OBC,0,F,I008,I030,I053,I018,I040,I063
S05809,7.96,excel;sql;communication,OBC,1,F,I011,I068,I057,I036,I054,I061
S05810,6.48,financial_modeling;communication;presentation;analysis,SC,0,M,I015,I044,I021,I054,I053,I048
S05811,6.77,communication;presentation;seo,GEN,0,M,I029,I049,I046,I039,I003,I028
S05812,8.13,backend;design;seo;presentation,GEN,0,M,I051,I064,I052,I003,I029,I031
S05813,7.66,excel;cloud,GEN,0,M,I065,I051,I011,I041,I010,I049
S05814,9.03,frontend;cloud;python;financial_modeling;autocad,GEN,0,F,I056,I045,I066,I052,I051,I001
S05815,6.43,communication;seo;autocad;social_media,OBC,0,M,I041,I034,I015,I062,I033,I050
S05816,6.72,excel;communication;cloud;design;surveying,ST,1,M,I029,I037,I042,I051,I020,I058
S05817,7.86,analysis;sql,GEN,0,M,I063,I002,I034,I050,I017,I006
S05818,8.1,networking;autocad,OBC,1,M,I030,I056,I068,I017,I055,I058
S05819,7.21,excel;financial_modeling;cad_modelling;cloud;social_media,GEN,0,M,I049,I069,I057,I066,I050,I058
